"collectionCode","catalogNumber","verbatimCountry","Country","verbatimStateProvince","StateProvince","verbatimCounty","County","verbatimIsland","Island"
"Mammals","11018","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","10710","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","11672","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","12939","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","10314","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","11017","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","3609030019","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","10031","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","12780","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","3608080067","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","91306","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","11670","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","10167","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","11673","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","3611160002","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","91305","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","20893","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","3606250002","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","3606250001","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","3607040001","Canada","Canada","Ontario","Ontario","Prescott","Prescott and Russell",,
"Mammals","10931","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16257","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16256","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10139","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10929","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","13002","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16259","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16260","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10136","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16255","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","15310","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","15311","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16147","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16148","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16149","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","12999","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10038","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10036","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10035","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10044","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16258","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","12997","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10134","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16158","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16159","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16160","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16157","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10041","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","12991","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10043","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10135","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10042","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","13145","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10930","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","12996","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","12994","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","12993","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16161","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10137","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10138","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","12995","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10928","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10369","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10040","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3402200002","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16321","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16319","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16317","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","19352","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","90991","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","90990","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","91100","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3206190005","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","19985","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16320","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16879","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16318","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16939","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","17833","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3601020232","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","83045","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","83043","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","2911170001","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3111140001","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3011220005","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3411130003","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","32217","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10037","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10039","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","14207","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","13000","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","11321","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10927","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","10926","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","14908","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","12998","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16151","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","13001","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16152","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16153","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16154","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16155","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16156","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","16150","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","21574","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","32182","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3411130001","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","12992","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","27946","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3105200012","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3105200013","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3105200015","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3109290002","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","79898","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3105200026","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","28545","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3105200027","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3105200028","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","33946","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3105200029","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3105200022","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3208250003","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3509040001","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3105200017","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3308170005","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","81524","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","18360","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","98657","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","98624","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3508010237","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","21730","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3206210002","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3105200018","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3206210004","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3206210005","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3207110003","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","27466","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3202110001","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3206210003","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3208250001","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3208250002","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3206210001","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3103260044","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3105200019","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3105200025","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3205120002","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","21729","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3202110002","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","28544","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3311090001","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","40844","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","27465","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3105200024","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3105200016","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3105200014","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3105200009","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3411130006","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3207110002","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3010230016","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3105200021","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","21731","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","84951","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3102060001","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3105200020","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3105200011","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3508010186","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3105200010","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","81549","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","60159","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3310120004","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3508010222","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","3508010207","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","88369","Canada","Canada","Ontario","Ontario","Victoria","Kawartha Lakes",,
"Mammals","24018","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24034","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24025","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24045","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24024","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24043","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24035","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24039","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24033","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24040","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24041","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24036","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24022","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24029","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24023","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24044","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24049","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24047","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24030","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24046","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24042","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24414","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24413","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24051","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24073","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24074","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24061","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24058","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24055","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24351","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","27184","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","27183","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24406","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24404","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24400","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24364","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24363","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24362","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24360","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24075","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24327","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","27174","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24390","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24071","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24070","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24064","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24346","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24352","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24349","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24418","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24347","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24321","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24056","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24408","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24052","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24322","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24341","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24333","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24317","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24417","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24348","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24366","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24337","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24345","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","27180","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24350","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","27179","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","27170","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24318","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24359","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","27168","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24069","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24368","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24367","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","27171","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24315","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","27182","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24409","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","27177","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","27169","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24324","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24361","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24330","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24312","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24314","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24316","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24420","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24428","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24338","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24320","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24059","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24326","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","27189","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","27190","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24372","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24325","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24068","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24374","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24342","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24319","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24343","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24379","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24054","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24065","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24053","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24334","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24332","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24057","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24066","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
