"collectionCode","catalogNumber","verbatimCountry","Country","verbatimStateProvince","StateProvince","verbatimCounty","County","verbatimIslandGroup","IslandGroup","verbatimIsland","Island"
"Mammals","24046","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24042","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24414","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24413","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24051","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24073","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24074","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24061","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24058","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24055","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24351","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27184","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27183","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24406","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24404","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24400","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24364","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24363","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24362","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24360","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24075","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24327","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27174","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24390","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24071","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24070","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24064","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24346","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24352","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24349","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24418","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24347","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24321","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24056","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24408","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24052","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24322","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24341","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24333","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24317","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24417","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24348","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24366","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24337","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24345","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27180","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24350","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27179","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27170","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24318","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24359","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27168","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24069","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24368","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24367","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27171","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24315","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27182","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24409","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27177","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27169","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24324","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24361","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24330","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24312","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24314","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24316","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24420","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24428","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24338","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24320","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24059","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24326","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27189","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27190","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24372","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24325","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24068","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24374","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24342","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24319","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24343","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24379","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24054","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24065","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24053","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24334","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24332","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24057","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24066","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24063","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24329","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24356","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24358","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24365","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24397","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24357","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27167","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24375","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24371","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24370","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24353","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24427","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24130","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24398","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24401","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24331","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24354","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24399","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24391","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24392","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24336","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24394","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24402","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24389","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24060","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24410","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24396","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24388","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24369","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24411","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24387","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24393","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24313","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24419","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24415","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24385","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24335","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24067","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24344","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24340","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24377","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24062","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27181","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24072","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24403","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24373","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24328","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24386","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24355","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24395","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24339","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24382","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24380","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24376","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24381","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24405","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24383","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24384","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24416","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27173","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24412","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24429","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24426","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24424","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24423","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24421","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24422","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24425","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24378","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27187","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27188","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27186","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27192","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27178","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27185","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24019","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24020","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27191","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24407","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27172","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24038","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24050","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24031","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24323","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24048","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27175","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27166","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","27176","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24027","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24037","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
"Mammals","24021","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,,,
